HCPCS_Code,BOC_Category,Description,Quantity,Estimated_Unit_Cost,Total_Cost,Medicare_Rate,Priority_Score,Source,Customers,Profit_Margin_%,Profit_Per_Unit,Total_Revenue_Potential,Total_Profit_Potential
K0056,M06A,"SEAT HEIGHT LESS THAN 17"" OR EQUAL TO OR GREATER THAN 21"" FOR A HIGH STRENGTH, LIGHTWEIGHT, OR ULTRALIGHTWEIGHT WHEELCHAIR",3,58.29,174.87,97.15,60,LAUNCH_INVENTORY,,0.4,38.86000000000001,291.45000000000005,116.58000000000001
K0053,M06A,"ELEVATING FOOTRESTS, ARTICULATING (TELESCOPING), EACH",3,54.138,162.414,90.23,60,LAUNCH_INVENTORY,,0.4,36.092000000000006,270.69,108.27600000000001
K0052,M06A,"SWINGAWAY, DETACHABLE FOOTRESTS, REPLACEMENT ONLY, EACH",3,42.72,128.16,71.2,60,LAUNCH_INVENTORY,,0.4,28.480000000000004,213.60000000000002,85.44000000000001
E1030,M06A,"WHEELCHAIR ACCESSORY, VENTILATOR TRAY, GIMBALED",3,84.19800000000001,252.594,140.33,60,LAUNCH_INVENTORY,,0.4,56.132000000000005,420.99,168.39600000000002
E2218,M06A,"MANUAL WHEELCHAIR ACCESSORY, FOAM PROPULSION TIRE, ANY SIZE, EACH",3,30.6,91.8,51.0,60,LAUNCH_INVENTORY,,0.39999999999999997,20.4,153.0,61.199999999999996
E2217,M06A,"MANUAL WHEELCHAIR ACCESSORY, FOAM FILLED CASTER TIRE, ANY SIZE, EACH",3,27.078,81.234,45.13,60,LAUNCH_INVENTORY,,0.4,18.052000000000003,135.39000000000001,54.156000000000006
E2210,M06A,"WHEELCHAIR ACCESSORY, BEARINGS, ANY TYPE, REPLACEMENT ONLY, EACH",3,3.072,9.216,5.12,60,LAUNCH_INVENTORY,,0.4,2.048,15.36,6.144
K0046,M06A,"ELEVATING LEGREST, LOWER EXTENSION TUBE, REPLACEMENT ONLY, EACH",3,14.1,42.3,23.5,60,LAUNCH_INVENTORY,,0.4,9.4,70.5,28.200000000000003
K0047,M06A,"ELEVATING LEGREST, UPPER HANGER BRACKET, REPLACEMENT ONLY, EACH",3,49.854,149.562,83.09,60,LAUNCH_INVENTORY,,0.4,33.236000000000004,249.27,99.70800000000001
K0105,M06A,"IV HANGER, EACH",3,62.202,186.606,103.67,60,LAUNCH_INVENTORY,,0.4,41.468,311.01,124.40400000000001
E0990,M06A,"WHEELCHAIR ACCESSORY, ELEVATING LEG REST, COMPLETE ASSEMBLY, EACH",3,42.204,126.612,70.34,60,LAUNCH_INVENTORY,,0.4,28.136000000000003,211.02,84.40800000000002
E2207,M06A,"WHEELCHAIR ACCESSORY, CRUTCH AND CANE HOLDER, EACH",3,29.226,87.678,48.71,60,LAUNCH_INVENTORY,,0.4,19.484,146.13,58.452000000000005
E2208,M06A,"WHEELCHAIR ACCESSORY, CYLINDER TANK CARRIER, EACH",3,43.464,130.392,72.44,60,LAUNCH_INVENTORY,,0.4,28.976,217.32,86.928
E2209,M06A,"ACCESSORY, ARM TROUGH, WITH OR WITHOUT HAND SUPPORT, EACH",3,51.3,153.89999999999998,85.5,60,LAUNCH_INVENTORY,,0.4,34.2,256.5,102.60000000000001
E1020,M06A,"RESIDUAL LIMB SUPPORT SYSTEM FOR WHEELCHAIR, ANY TYPE",3,11.112,33.336,18.52,60,LAUNCH_INVENTORY,,0.39999999999999997,7.4079999999999995,55.56,22.223999999999997
E1028,M06A,"WHEELCHAIR ACCESSORY, MANUAL SWINGAWAY, RETRACTABLE OR REMOVABLE MOUNTING HARDWARE, OTHER",3,8.892,26.676,14.82,60,LAUNCH_INVENTORY,,0.4,5.928000000000001,44.46,17.784000000000002
K0072,M06A,"FRONT CASTER ASSEMBLY, COMPLETE, WITH SEMI-PNEUMATIC TIRE, REPLACEMENT ONLY, EACH",3,42.72,128.16,71.2,60,LAUNCH_INVENTORY,,0.4,28.480000000000004,213.60000000000002,85.44000000000001
E0570,R07,"NEBULIZER, WITH COMPRESSOR",6,150.0,900.0,5.53,60,CUSTOMER,RAMBOM,-26.124773960216995,-144.47,33.18,-866.8199999999999
A4554,PD09,"DISPOSABLE UNDERPADS, ALL SIZES",2000,0.125,250.0,,60,CUSTOMER,WALTERS,,,0.0,0.0
A4520,PD09,"INCONTINENCE GARMENT, ANY TYPE, (E.G., BRIEF, DIAPER), EACH",3000,1.1666666666666667,3500.0,,60,CUSTOMER,WALTERS,,,0.0,0.0
E1029,M06A,"WHEELCHAIR ACCESSORY, VENTILATOR TRAY, FIXED",3,26.694,80.082,44.49,60,LAUNCH_INVENTORY,,0.4,17.796000000000003,133.47,53.388000000000005
K0077,M06A,"FRONT CASTER ASSEMBLY, COMPLETE, WITH SOLID TIRE, REPLACEMENT ONLY, EACH",3,30.486,91.458,50.81,60,LAUNCH_INVENTORY,,0.4,20.324,152.43,60.97200000000001
E0110,M01,"CRUTCHES, FOREARM, INCLUDES CRUTCHES OF VARIOUS MATERIALS, ADJUSTABLE OR FIXED, PAIR, COMPLETE WITH TIPS AND HANDGRIPS",2,65.04599999999999,130.09199999999998,108.41,50,LAUNCH_INVENTORY,,0.4000000000000001,43.364000000000004,216.82,86.72800000000001
E0140,M05,"WALKER, WITH TRUNK SUPPORT, ADJUSTABLE OR FIXED HEIGHT, ANY TYPE",2,17.016,34.032,28.36,50,LAUNCH_INVENTORY,,0.4000000000000001,11.344000000000001,56.72,22.688000000000002
E0155,M05,"WHEEL ATTACHMENT, RIGID PICK-UP WALKER, PER PAIR",2,14.238,28.476,23.73,50,LAUNCH_INVENTORY,,0.4,9.492,47.46,18.984
E0156,M05,"SEAT ATTACHMENT, WALKER",2,9.666,19.332,16.11,50,LAUNCH_INVENTORY,,0.39999999999999997,6.443999999999999,32.22,12.887999999999998
E1038,M06,"TRANSPORT CHAIR, ADULT SIZE, PATIENT WEIGHT CAPACITY UP TO AND INCLUDING 300 POUNDS",2,8.508,17.016,14.18,50,LAUNCH_INVENTORY,,0.4000000000000001,5.672000000000001,28.36,11.344000000000001
E0141,M05,"WALKER, RIGID, WHEELED, ADJUSTABLE OR FIXED HEIGHT",2,45.984,91.968,76.64,50,LAUNCH_INVENTORY,,0.39999999999999997,30.656,153.28,61.312
E1039,M06,"TRANSPORT CHAIR, ADULT SIZE, HEAVY DUTY, PATIENT WEIGHT CAPACITY GREATER THAN 300 POUNDS",2,22.488,44.97599999999999,37.48,50,LAUNCH_INVENTORY,,0.39999999999999997,14.991999999999997,74.96,29.983999999999995
K0002,M06,STANDARD HEMI (LOW SEAT) WHEELCHAIR,2,23.232,46.464,38.72,50,LAUNCH_INVENTORY,,0.4,15.488,77.44,30.976
K0004,M06,"HIGH STRENGTH, LIGHTWEIGHT WHEELCHAIR",2,27.396,54.792,45.66,50,LAUNCH_INVENTORY,,0.3999999999999999,18.263999999999996,91.32,36.52799999999999
K0003,M06,LIGHTWEIGHT WHEELCHAIR,2,19.29,38.58,32.15,50,LAUNCH_INVENTORY,,0.4,12.86,64.3,25.72
E0157,M05,"CRUTCH ATTACHMENT, WALKER, EACH",2,34.038,68.076,56.73,50,LAUNCH_INVENTORY,,0.4,22.692,113.46,45.384
E0158,M05,"LEG EXTENSIONS FOR WALKER, PER SET OF FOUR (4)",2,13.493999999999998,26.988,22.49,50,LAUNCH_INVENTORY,,0.4,8.996,44.98,17.992
K0006,M06,HEAVY DUTY WHEELCHAIR,2,38.148,76.29599999999999,63.58,50,LAUNCH_INVENTORY,,0.3999999999999999,25.431999999999995,127.16,50.86399999999999
E0154,M05,"PLATFORM ATTACHMENT, WALKER, EACH",2,35.604,71.208,59.34,50,LAUNCH_INVENTORY,,0.4,23.736000000000004,118.68,47.47200000000001
E0113,M01,"CRUTCH UNDERARM, WOOD, ADJUSTABLE OR FIXED, EACH, WITH PAD, TIP AND HANDGRIP",2,17.724,35.448,29.54,50,LAUNCH_INVENTORY,,0.39999999999999997,11.815999999999999,59.08,23.631999999999998
E1037,M06,"TRANSPORT CHAIR, PEDIATRIC SIZE",2,67.758,135.516,112.93,50,LAUNCH_INVENTORY,,0.4000000000000001,45.17200000000001,225.86,90.34400000000002
E1031,M06,"ROLLABOUT CHAIR, ANY AND ALL TYPES WITH CASTERS 5"" OR GREATER",2,25.974,51.948,43.29,50,LAUNCH_INVENTORY,,0.39999999999999997,17.316,86.58,34.632
E0159,M05,"BRAKE ATTACHMENT FOR WHEELED WALKER, REPLACEMENT, EACH",2,8.988,17.976,14.98,50,LAUNCH_INVENTORY,,0.4,5.992000000000001,29.96,11.984000000000002
E0117,M01,"CRUTCH, UNDERARM, ARTICULATING, SPRING ASSISTED, EACH",2,16.146,32.292,26.91,50,LAUNCH_INVENTORY,,0.39999999999999997,10.764,53.82,21.528
E0153,M01,"PLATFORM ATTACHMENT, FOREARM CRUTCH, EACH",2,58.176,116.352,96.96,50,LAUNCH_INVENTORY,,0.39999999999999997,38.78399999999999,193.92,77.56799999999998
A4637,M05,"REPLACEMENT, TIP, CANE, CRUTCH, WALKER, EACH.",2,1.284,2.568,2.14,50,LAUNCH_INVENTORY,,0.4,0.8560000000000001,4.28,1.7120000000000002
A4636,M01,"REPLACEMENT, HANDGRIP, CANE, CRUTCH, OR WALKER, EACH",2,2.316,4.632,3.86,50,LAUNCH_INVENTORY,,0.4,1.544,7.72,3.088
E0112,M01,"CRUTCHES UNDERARM, WOOD, ADJUSTABLE OR FIXED, PAIR, WITH PADS, TIPS AND HANDGRIPS",2,31.026,62.052,51.71,50,LAUNCH_INVENTORY,,0.4,20.684,103.42,41.368
E0147,M05,"WALKER, HEAVY DUTY, MULTIPLE BRAKING SYSTEM, VARIABLE WHEEL RESISTANCE",2,287.832,575.664,479.72,50,LAUNCH_INVENTORY,,0.4,191.88800000000003,959.44,383.77600000000007
E0144,M05,"WALKER, ENCLOSED, FOUR SIDED FRAMED, RIGID OR FOLDING, WHEELED WITH POSTERIOR SEAT",2,20.076,40.152,33.46,50,LAUNCH_INVENTORY,,0.4,13.384,66.92,26.768
E0111,M01,"CRUTCH FOREARM, INCLUDES CRUTCHES OF VARIOUS MATERIALS, ADJUSTABLE OR FIXED, EACH, WITH TIP AND HANDGRIPS",2,42.48,84.96,70.8,50,LAUNCH_INVENTORY,,0.4,28.32,141.6,56.64
E0116,M01,"CRUTCH, UNDERARM, OTHER THAN WOOD, ADJUSTABLE OR FIXED, WITH PAD, TIP, HANDGRIP, WITH OR WITHOUT SHOCK ABSORBER, EACH",2,19.77,39.54,32.95,50,LAUNCH_INVENTORY,,0.4000000000000001,13.180000000000003,65.9,26.360000000000007
E0114,M01,"CRUTCHES UNDERARM, OTHER THAN WOOD, ADJUSTABLE OR FIXED, PAIR, WITH PADS, TIPS AND HANDGRIPS",2,36.87,73.74,61.45,50,LAUNCH_INVENTORY,,0.4000000000000001,24.580000000000005,122.9,49.16000000000001
E0149,M05,"WALKER, HEAVY DUTY, WHEELED, RIGID OR FOLDING, ANY TYPE",2,7.199999999999999,14.4,12.0,50,LAUNCH_INVENTORY,,0.4000000000000001,4.800000000000001,24.0,9.600000000000001
E0148,M05,"WALKER, HEAVY DUTY, WITHOUT WHEELS, RIGID OR FOLDING, ANY TYPE, EACH",2,52.458000000000006,104.916,87.43,50,LAUNCH_INVENTORY,,0.39999999999999997,34.972,174.86,69.944
K0007,M06,EXTRA HEAVY DUTY WHEELCHAIR,2,53.154,106.308,88.59,50,LAUNCH_INVENTORY,,0.39999999999999997,35.436,177.18,70.872
K0009,M06,OTHER MANUAL WHEELCHAIR/BASE,2,59.916,119.832,99.86,50,LAUNCH_INVENTORY,,0.4,39.944,199.72,79.888
E0135,M05,"WALKER, FOLDING (PICKUP), ADJUSTABLE OR FIXED HEIGHT",2,30.816,61.632,51.36,50,LAUNCH_INVENTORY,,0.4,20.544,102.72,41.088
A4635,M01,"UNDERARM PAD, CRUTCH, REPLACEMENT, EACH",2,4.284,8.568,7.14,50,LAUNCH_INVENTORY,,0.4,2.856,14.28,5.712
A4637,M01,"REPLACEMENT, TIP, CANE, CRUTCH, WALKER, EACH.",2,1.284,2.568,2.14,50,LAUNCH_INVENTORY,,0.4,0.8560000000000001,4.28,1.7120000000000002
E0100,M01,"CANE, INCLUDES CANES OF ALL MATERIALS, ADJUSTABLE OR FIXED, WITH TIP",2,17.669999999999998,35.34,29.45,50,LAUNCH_INVENTORY,,0.4,11.780000000000001,58.9,23.560000000000002
E0105,M01,"CANE, QUAD OR THREE PRONG, INCLUDES CANES OF ALL MATERIALS, ADJUSTABLE OR FIXED, WITH TIPS",2,41.178,82.356,68.63,50,LAUNCH_INVENTORY,,0.4,27.451999999999998,137.26,54.903999999999996
A4233,DM05,"REPLACEMENT BATTERY, ALKALINE (OTHER THAN J CELL), FOR USE WITH MEDICALLY NECESSARY HOME BLOOD GLUCOSE MONITOR OWNED BY PATIENT, EACH",2,0.306,0.612,0.51,50,LAUNCH_INVENTORY,,0.4,0.20400000000000001,1.02,0.40800000000000003
A6230,S01,"GAUZE, IMPREGNATED, WATER OR NORMAL SALINE, STERILE, PAD SIZE MORE THAN 48 SQ. IN., WITHOUT ADHESIVE BORDER, EACH DRESSING",2,14.31505617977528,28.63011235955056,,40,LAUNCH_INVENTORY,,,,0.0,0.0
A6228,S01,"GAUZE, IMPREGNATED, WATER OR NORMAL SALINE, STERILE, PAD SIZE 16 SQ. IN. OR LESS, WITHOUT ADHESIVE BORDER, EACH DRESSING",2,14.31505617977528,28.63011235955056,,40,LAUNCH_INVENTORY,,,,0.0,0.0
A6561,S04,"GRADIENT COMPRESSION STOCKING, FULL LENGTH/CHAP STYLE, 40 MMHG OR GREATER, CUSTOM, EACH",2,156.53271428571426,313.0654285714285,,40,LAUNCH_INVENTORY,,,,0.0,0.0
A6213,S01,"FOAM DRESSING, WOUND COVER, STERILE, PAD SIZE MORE THAN 16 SQ. IN. BUT LESS THAN OR EQUAL TO 48 SQ. IN., WITH ANY SIZE ADHESIVE BORDER, EACH DRESSING",2,14.31505617977528,28.63011235955056,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E1011,M06A,"MODIFICATION TO PEDIATRIC SIZE WHEELCHAIR, WIDTH ADJUSTMENT PACKAGE (NOT TO BE DISPENSED WITH INITIAL CHAIR)",2,37.65557142857143,75.31114285714285,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E2230,M06A,"MANUAL WHEELCHAIR ACCESSORY, MANUAL STANDING SYSTEM",2,37.65557142857143,75.31114285714285,,40,LAUNCH_INVENTORY,,,,0.0,0.0
K0108,M06A,"WHEELCHAIR COMPONENT OR ACCESSORY, NOT OTHERWISE SPECIFIED",2,37.65557142857143,75.31114285714285,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E1017,M06A,"HEAVY DUTY SHOCK ABSORBER FOR HEAVY DUTY OR EXTRA HEAVY DUTY MANUAL WHEELCHAIR, EACH",2,37.65557142857143,75.31114285714285,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E1229,M06,"WHEELCHAIR, PEDIATRIC SIZE, NOT OTHERWISE SPECIFIED",1,32.70218181818181,32.70218181818181,,30,LAUNCH_INVENTORY,,,,0.0,0.0
A9900,M05,"MISCELLANEOUS DME SUPPLY, ACCESSORY, AND/OR SERVICE COMPONENT OF ANOTHER HCPCS CODE",1,40.223625000000006,40.223625000000006,,30,LAUNCH_INVENTORY,,,,0.0,0.0
K0008,M06,CUSTOM MANUAL WHEELCHAIR/BASE,1,32.70218181818181,32.70218181818181,,30,LAUNCH_INVENTORY,,,,0.0,0.0
E0118,M01,"CRUTCH SUBSTITUTE, LOWER LEG PLATFORM, WITH OR WITHOUT WHEELS, EACH",1,27.22846153846153,27.22846153846153,,30,LAUNCH_INVENTORY,,,,0.0,0.0
L1906,OR03,AFO - multiligamentous ankle support,6,80.0,480.0,117.69,80,CUSTOMER,DR_NAS,0.3202481094400544,37.69,706.14,226.14
L4361,OR03,Walking boot - pneumatic/vacuum (CAM WALKER),6,70.0,420.0,103.88,100,CUSTOMER,DR_NAS,0.32614555256064687,33.879999999999995,623.28,203.27999999999997
L4350,OR03,"Ankle control orthosis, stirrup style",2,80.0,160.0,103.88,80,CUSTOMER,DR_NAS,0.22988063149788213,23.879999999999995,207.76,47.75999999999999
L4370,OR03,Pneumatic full leg splint,2,110.0,220.0,150.0,80,CUSTOMER,DR_NAS,0.26666666666666666,40.0,300.0,80.0
L4387,OR03,Walking boot - non-pneumatic,2,135.0,270.0,103.88,80,CUSTOMER,DR_NAS,-0.2995764343473239,-31.120000000000005,207.76,-62.24000000000001
E2103,DM06,Dexcom G7 CGM Receiver,5,400.0,2000.0,327.88,70,CUSTOMER,MOYHINOR (CGM_STRATEGY),-0.21995852141027206,-72.12,1639.4,-360.6
E2103,DM06,Freestyle Libre CGM Reader,5,400.0,2000.0,327.88,70,CUSTOMER,MOYHINOR (CGM_STRATEGY),-0.21995852141027206,-72.12,1639.4,-360.6
A4239,DM06,"Dexcom G7 CGM Sensors, 30-day",10,90.0,900.0,267.92,70,CUSTOMER,MOYHINOR (CGM_STRATEGY),0.6640788295013437,177.92000000000002,2679.2000000000003,1779.2000000000003
A4239,DM06,"Freestyle Libre CGM Sensors, 30-day",10,70.0,700.0,267.92,70,CUSTOMER,MOYHINOR (CGM_STRATEGY),0.7387279785010451,197.92000000000002,2679.2000000000003,1979.2000000000003
E0163,DM02,Commode chair - fixed arms,4,150.0,600.0,61.43,40,LAUNCH_INVENTORY,,-1.4418036789842095,-88.57,245.72,-354.28
E0165,DM02,Commode chair - detachable arms,4,175.0,700.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E0168,DM02,Commode chair - bariatric,2,250.0,500.0,128.66,40,LAUNCH_INVENTORY,,-0.9431058604072751,-121.34,257.32,-242.68
E0275,DM02,Bedpan - standard,10,8.0,80.0,15.0,40,LAUNCH_INVENTORY,,0.4666666666666667,7.0,150.0,70.0
E0276,DM02,Bedpan - fracture,10,12.0,120.0,13.91,40,LAUNCH_INVENTORY,,0.13731128684399713,1.9100000000000001,139.1,19.1
E0160,DM02,Sitz bath - portable,2,35.0,70.0,34.4,40,LAUNCH_INVENTORY,,-0.01744186046511632,-0.6000000000000014,68.8,-1.2000000000000028
E0161,DM02,Sitz bath - with faucet,1,65.0,65.0,28.73,40,LAUNCH_INVENTORY,,-1.2624434389140269,-36.269999999999996,28.73,-36.269999999999996
E2001,DM29,Suction pump - portable,3,350.0,1050.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
A6590,DM29,Suction canister,10,25.0,250.0,437.4,40,LAUNCH_INVENTORY,,0.9428440786465477,412.4,4374.0,4124.0
A7001,DM29,Suction tubing set,20,8.0,160.0,41.69,40,LAUNCH_INVENTORY,,0.8081074598224994,33.69,833.8,673.8
A4224,DM25,Insulin infusion set,25,12.0,300.0,25.19,40,LAUNCH_INVENTORY,,0.5236204843191743,13.190000000000001,629.75,329.75000000000006
A4225,DM25,Insulin reservoir,20,15.0,300.0,3.38,40,LAUNCH_INVENTORY,,-3.4378698224852076,-11.620000000000001,67.6,-232.40000000000003
K0552,DM25,Insulin pump supplies,15,35.0,525.0,3.38,40,LAUNCH_INVENTORY,,-9.355029585798817,-31.62,50.699999999999996,-474.3
E0572,R07,Nebulizer - aerosol compressor,3,85.0,255.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
A7015,R07,Nebulizer mask - adult,30,4.0,120.0,1.47,40,LAUNCH_INVENTORY,,-1.7210884353741498,-2.5300000000000002,44.1,-75.9
A7016,R07,Nebulizer mask - pediatric,15,4.0,60.0,9.13,40,LAUNCH_INVENTORY,,0.5618838992332968,5.130000000000001,136.95000000000002,76.95000000000002
A7003,R07,Nebulizer tubing - disposable,40,3.0,120.0,1.89,40,LAUNCH_INVENTORY,,-0.5873015873015874,-1.11,75.6,-44.400000000000006
A7013,R07,Nebulizer filter - disposable,50,2.0,100.0,0.67,40,LAUNCH_INVENTORY,,-1.9850746268656716,-1.33,33.5,-66.5
E0720,DM22,TENS device - 2 lead,6,120.0,720.0,69.05,40,LAUNCH_INVENTORY,,-0.7378711078928314,-50.95,414.29999999999995,-305.70000000000005
E0730,DM22,TENS device - 4 lead,4,180.0,720.0,61.82,40,LAUNCH_INVENTORY,,-1.9116790682626983,-118.18,247.28,-472.72
A4595,DM22,TENS electrode pads,80,8.0,640.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
A4557,DM22,TENS lead wires,15,12.0,180.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E0731,DM16,NMES device - form fitting conduction garment,2,200.0,400.0,85.63,40,LAUNCH_INVENTORY,,-1.3356300362022657,-114.37,171.26,-228.74
E0744,DM16,NMES device - orofacial,2,250.0,500.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E0745,DM16,NMES device - other,1,300.0,300.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E0651,DM18,Pneumatic compression pump - non-segmental home,1,450.0,450.0,1090.71,40,LAUNCH_INVENTORY,,0.5874247050086641,640.71,1090.71,640.71
E0652,DM18,Pneumatic compression pump - segmental home,1,650.0,650.0,7027.67,40,LAUNCH_INVENTORY,,0.9075084629756377,6377.67,7027.67,6377.67
E0671,DM18,Pneumatic compression sleeve - segmental arm,3,120.0,360.0,580.33,40,LAUNCH_INVENTORY,,0.7932210983405993,460.33000000000004,1740.9900000000002,1380.9900000000002
E0672,DM18,Pneumatic compression sleeve - segmental leg,5,140.0,700.0,450.9,40,LAUNCH_INVENTORY,,0.6895098691505877,310.9,2254.5,1554.5
E0199,DM20,Dry pressure pad - standard mattress width,4,85.0,340.0,33.72,40,LAUNCH_INVENTORY,,-1.5207591933570581,-51.28,134.88,-205.12
E0196,DM20,Gel pressure pad - standard mattress,3,125.0,375.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E0186,DM20,Air pressure mattress,2,450.0,900.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E0197,DM20,Air pressure pad - standard mattress,4,95.0,380.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E0198,DM20,Water pressure pad - standard mattress,4,110.0,440.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E0277,DM20,Low air loss mattress,1,850.0,850.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E0215,DM08,Electric heating pad - standard,10,25.0,250.0,84.13,40,LAUNCH_INVENTORY,,0.7028408415547367,59.129999999999995,841.3,591.3
E0217,DM08,Electric heating pad - moist,10,35.0,350.0,589.61,40,LAUNCH_INVENTORY,,0.9406387272943132,554.61,5896.1,5546.1
E0230,DM08,Ice cap or collar,10,15.0,150.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E0236,DM08,Pump for water circulating pad,10,45.0,450.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E0239,DM08,Hydrocollator unit - portable,15,55.0,825.0,534.23,40,LAUNCH_INVENTORY,,0.8970480879022144,479.23,8013.450000000001,7188.450000000001
E0235,DM08,Paraffin bath unit,1,185.0,185.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E0221,DM11,Infrared heating pad system,3,175.0,525.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
A4639,DM11,Infrared pad replacement,10,25.0,250.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
L1810,OR03,Knee orthosis - elastic support,4,45.0,180.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
L1820,OR03,Knee orthosis - soft interface,4,65.0,260.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
L1830,OR03,Knee orthosis - rigid support,4,125.0,500.0,51.32,40,LAUNCH_INVENTORY,,-1.435697583787997,-73.68,205.28,-294.72
L0621,OR03,Lumbar orthosis - sagittal control,3,85.0,255.0,48.11,40,LAUNCH_INVENTORY,,-0.7667844522968198,-36.89,144.32999999999998,-110.67
L0625,OR03,Lumbar orthosis - sagittal-coronal control,3,95.0,285.0,26.92,40,LAUNCH_INVENTORY,,-2.528974739970282,-68.08,80.76,-204.24
L3908,OR03,Wrist-hand-finger orthosis,4,45.0,180.0,88.06,40,LAUNCH_INVENTORY,,0.48898478310243015,43.06,352.24,172.24
L3916,OR03,Wrist-hand orthosis - includes fingers,4,55.0,220.0,568.9,40,LAUNCH_INVENTORY,,0.9033222007382669,513.9,2275.6,2055.6
L3702,OR03,Elbow orthosis - without joints,3,40.0,120.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
L0120,OR03,Cervical collar - soft foam,2,25.0,50.0,29.9,40,LAUNCH_INVENTORY,,0.16387959866220733,4.899999999999999,59.8,9.799999999999997
L0172,OR03,Cervical collar - semi-rigid,2,45.0,90.0,164.87,40,LAUNCH_INVENTORY,,0.7270576818099108,119.87,329.74,239.74
E0781,DM12,Ambulatory infusion pump,2,450.0,900.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E0779,DM12,Stationary infusion pump,1,650.0,650.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
A4305,DM12,Infusion pump supply - drug cassette,10,25.0,250.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
A4306,DM12,Infusion pump supply - administration set,10,15.0,150.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E2402,DM15,Negative pressure wound therapy pump,1,850.0,850.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
A7000,DM15,NPWT canister - disposable,10,35.0,350.0,9.1,40,LAUNCH_INVENTORY,,-2.8461538461538463,-25.9,91.0,-259.0
A6550,DM15,NPWT dressing kit,10,45.0,450.0,30.45,40,LAUNCH_INVENTORY,,-0.47783251231527096,-14.55,304.5,-145.5
E0760,DM17,Osteogenesis stimulator - ultrasonic,1,550.0,550.0,4517.27,40,LAUNCH_INVENTORY,,0.8782450462336765,3967.2700000000004,4517.27,3967.2700000000004
E0747,DM17,Osteogenesis stimulator - electromagnetic,1,450.0,450.0,5437.38,40,LAUNCH_INVENTORY,,0.9172395528728909,4987.38,5437.38,4987.38
E0855,DM21,Cervical traction equipment,2,185.0,370.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E0830,DM21,Ambulatory traction device,1,125.0,125.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E0890,DM21,Pelvic traction setup,1,250.0,250.0,168.22,40,LAUNCH_INVENTORY,,-0.48614909047675664,-81.78,168.22,-81.78
B4160,PE03,Enteral formula - pediatric,10,35.0,350.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
B4161,PE03,Enteral formula - specialized infant,5,45.0,225.0,,40,LAUNCH_INVENTORY,,,,0.0,0.0
E0776,PE04,Enteral feeding pump,2,350.0,700.0,64.96,40,LAUNCH_INVENTORY,,-4.38793103448276,-285.04,129.92,-570.08
B4034,PE04,Enteral feeding bag,15,8.0,120.0,3.75,40,LAUNCH_INVENTORY,,-1.1333333333333333,-4.25,56.25,-63.75
B4035,PE04,Enteral feeding bag - gravity,10,6.0,60.0,6.24,40,LAUNCH_INVENTORY,,0.03846153846153849,0.2400000000000002,62.400000000000006,2.400000000000002
B4088,PE04,Enteral extension set,15,12.0,180.0,33.73,40,LAUNCH_INVENTORY,,0.6442336199229173,21.729999999999997,505.94999999999993,325.94999999999993
B4081,PE04,Enteral feeding tube - nasogastric,10,15.0,150.0,18.12,40,LAUNCH_INVENTORY,,0.1721854304635762,3.120000000000001,181.20000000000002,31.20000000000001
A7520,PD08,Tracheostomy tube - cuffed,5,35.0,175.0,66.33,40,LAUNCH_INVENTORY,,0.4723352932308156,31.33,331.65,156.64999999999998
A7521,PD08,Tracheostomy tube - uncuffed,5,30.0,150.0,65.73,40,LAUNCH_INVENTORY,,0.5435874030123232,35.730000000000004,328.65000000000003,178.65000000000003
